region,count,per100k,date
Lund,1065,912,2016-10-01
Lycksele,138,1133,2016-10-01
Lysekil,199,1376,2016-10-01
Malmö,4922,1526,2016-10-01
Malung-Sälen,75,747,2016-10-01
Malå,23,740,2016-10-01
Mariestad,213,886,2016-10-01
Mark,268,790,2016-10-01
Markaryd,67,685,2016-10-01
Mellerud,79,862,2016-10-01
Mjölby,190,714,2016-10-01
Mora,226,1124,2016-10-01
Motala,410,956,2016-10-01
Mullsjö,58,810,2016-10-01
Munkedal,71,696,2016-10-01
Munkfors,25,683,2016-10-01
Mölndal,540,853,2016-10-01
Mönsterås,99,753,2016-10-01
Mörbylånga,50,341,2016-10-01
Nacka,840,857,2016-10-01
Nora,65,619,2016-10-01
Norberg,73,1258,2016-10-01
Nordanstig,68,717,2016-10-01
Nordmaling,62,878,2016-10-01
Norrköping,1593,1162,2016-10-01
Norrtälje,616,1050,2016-10-01
Norsjö,43,1030,2016-10-01
Nybro,234,1185,2016-10-01
Nykvarn,74,726,2016-10-01
Nyköping,698,1286,2016-10-01
Nynäshamn,257,935,2016-10-01
Nässjö,287,942,2016-10-01
Ockelbo,57,975,2016-10-01
Olofström,104,790,2016-10-01
Orsa,49,726,2016-10-01
Orust,110,733,2016-10-01
Osby,141,1088,2016-10-01
Oskarshamn,216,817,2016-10-01
Ovanåker,47,410,2016-10-01
Oxelösund,128,1094,2016-10-01
Pajala,36,581,2016-10-01
Partille,334,903,2016-10-01
Perstorp,111,1539,2016-10-01
Piteå,295,710,2016-10-01
Ragunda,41,761,2016-10-01
Robertsfors,46,679,2016-10-01
Ronneby,243,847,2016-10-01
Rättvik,44,409,2016-10-01
Sala,257,1162,2016-10-01
Salem,159,968,2016-10-01
Sandviken,259,676,2016-10-01
Sigtuna,680,1518,2016-10-01
Simrishamn,152,797,2016-10-01
Sjöbo,108,583,2016-10-01
Skara,143,764,2016-10-01
Skellefteå,540,750,2016-10-01
Skinnskatteberg,44,984,2016-10-01
Skurup,156,1030,2016-10-01
Skövde,437,816,2016-10-01
Smedjebacken,43,399,2016-10-01
Sollefteå,181,915,2016-10-01
Sollentuna,766,1090,2016-10-01
Solna,1285,1687,2016-10-01
Sorsele,17,676,2016-10-01
Sotenäs,86,955,2016-10-01
Staffanstorp,169,731,2016-10-01
Stenungsund,284,1113,2016-10-01
Stockholm,19696,2133,2016-10-01
Storfors,20,496,2016-10-01
Storuman,21,353,2016-10-01
Strängnäs,319,935,2016-10-01
Strömstad,133,1035,2016-10-01
Strömsund,65,555,2016-10-01
Sundbyberg,682,1479,2016-10-01
Sundsvall,1076,1102,2016-10-01
Sunne,95,719,2016-10-01
Surahammar,75,751,2016-10-01
Svalöv,111,813,2016-10-01
Svedala,162,792,2016-10-01
Svenljunga,72,685,2016-10-01
Säffle,126,820,2016-10-01
Säter,70,636,2016-10-01
Sävsjö,68,606,2016-10-01
Söderhamn,242,939,2016-10-01
Söderköping,49,344,2016-10-01
Södertälje,1272,1365,2016-10-01
Sölvesborg,121,705,2016-10-01
Tanum,120,963,2016-10-01
Tibro,79,719,2016-10-01
Tidaholm,76,600,2016-10-01
Tierp,163,793,2016-10-01
Timrå,146,812,2016-10-01
Tingsryd,104,848,2016-10-01
Tjörn,100,653,2016-10-01
Tomelilla,123,937,2016-10-01
Torsby,71,596,2016-10-01
Torsås,41,591,2016-10-01
Tranemo,56,482,2016-10-01
Tranås,174,938,2016-10-01
Trelleborg,436,1006,2016-10-01
Trollhättan,621,1088,2016-10-01
Trosa,104,861,2016-10-01
Tyresö,504,1091,2016-10-01
Täby,551,807,2016-10-01
Töreboda,66,710,2016-10-01
Uddevalla,609,1124,2016-10-01
Ulricehamn,125,532,2016-10-01
Umeå,1026,849,2016-10-01
Upplands Väsby,513,1203,2016-10-01
Upplands-Bro,293,1136,2016-10-01
Uppsala,2142,1019,2016-10-01
Uppvidinge,41,440,2016-10-01
Vadstena,49,662,2016-10-01
Vaggeryd,92,688,2016-10-01
Valdemarsvik,58,749,2016-10-01
Vallentuna,362,1118,2016-10-01
Vansbro,40,596,2016-10-01
Vara,144,919,2016-10-01
Varberg,448,734,2016-10-01
Vaxholm,45,395,2016-10-01
Vellinge,199,574,2016-10-01
Vetlanda,137,510,2016-10-01
Vilhelmina,45,659,2016-10-01
Vimmerby,101,655,2016-10-01
Vindeln,40,745,2016-10-01
Vingåker,83,927,2016-10-01
Vårgårda,111,994,2016-10-01
Vänersborg,328,855,2016-10-01
Vännäs,28,326,2016-10-01
Värmdö,369,898,2016-10-01
Värnamo,275,822,2016-10-01
Västervik,304,843,2016-10-01
Västerås,2084,1435,2016-10-01
Växjö,793,900,2016-10-01
Ydre,17,465,2016-10-01
Ystad,218,752,2016-10-01
Åmål,137,1087,2016-10-01
Ånge,66,695,2016-10-01
Åre,88,824,2016-10-01
Årjäng,55,557,2016-10-01
Åsele,19,671,2016-10-01
Åstorp,142,935,2016-10-01
Åtvidaberg,65,563,2016-10-01
Älmhult,112,693,2016-10-01
Älvdalen,41,583,2016-10-01
Älvkarleby,51,549,2016-10-01
Älvsbyn,48,587,2016-10-01
Ängelholm,342,840,2016-10-01
Öckerö,53,418,2016-10-01
Ödeshög,36,688,2016-10-01
Örebro,1825,1266,2016-10-01
Örkelljunga,115,1170,2016-10-01
Örnsköldsvik,428,770,2016-10-01
Östersund,570,933,2016-10-01
Österåker,384,911,2016-10-01
Östhammar,123,570,2016-10-01
Östra Göinge,164,1163,2016-10-01
Överkalix,23,677,2016-10-01
Övertorneå,27,587,2016-10-01
Ale,206,737,2013-09-01
Alingsås,344,894,2013-09-01
Alvesta,126,658,2013-09-01
Aneby,32,501,2013-09-01
Arboga,97,723,2013-09-01
Arjeplog,15,497,2013-09-01
Arvidsjaur,42,649,2013-09-01
Arvika,190,736,2013-09-01
Askersund,100,905,2013-09-01
Avesta,164,762,2013-09-01
Bengtsfors,36,376,2013-09-01
Berg,48,668,2013-09-01
Bjurholm,4,165,2013-09-01
Bjuv,152,1025,2013-09-01
Boden,247,891,2013-09-01
Bollebygd,29,340,2013-09-01
Bollnäs,224,857,2013-09-01
Borgholm,50,468,2013-09-01
Borlänge,596,1198,2013-09-01
Borås,1071,1016,2013-09-01
Botkyrka,1011,1163,2013-09-01
Boxholm,39,744,2013-09-01
Bromölla,112,911,2013-09-01
Bräcke,31,469,2013-09-01
Burlöv,220,1289,2013-09-01
Båstad,106,743,2013-09-01
Dals-Ed,20,425,2013-09-01
Danderyd,315,982,2013-09-01
Degerfors,71,748,2013-09-01
Dorotea,19,685,2013-09-01
Eda,99,1170,2013-09-01
Ekerö,172,655,2013-09-01
Eksjö,173,1054,2013-09-01
Emmaboda,96,1069,2013-09-01
Enköping,443,1094,2013-09-01
Eskilstuna,1191,1200,2013-09-01
Eslöv,298,936,2013-09-01
Essunga,31,564,2013-09-01
Fagersta,140,1098,2013-09-01
Falkenberg,419,1006,2013-09-01
Falköping,259,813,2013-09-01
Falun,426,753,2013-09-01
Filipstad,132,1250,2013-09-01
Finspång,165,791,2013-09-01
Flen,235,1461,2013-09-01
Forshaga,56,496,2013-09-01
Färgelanda,44,673,2013-09-01
Gagnef,59,589,2013-09-01
Gislaved,187,651,2013-09-01
Gnesta,81,777,2013-09-01
Gnosjö,99,1055,2013-09-01
Gotland,475,830,2013-09-01
Grums,91,1019,2013-09-01
Grästorp,44,780,2013-09-01
Gullspång,52,999,2013-09-01
Gällivare,181,988,2013-09-01
Gävle,1085,1122,2013-09-01
Göteborg,7828,1478,2013-09-01
Götene,88,674,2013-09-01
Habo,32,293,2013-09-01
Hagfors,108,891,2013-09-01
Hallsberg,134,877,2013-09-01
Hallstahammar,157,1017,2013-09-01
Halmstad,1018,1087,2013-09-01
Hammarö,53,351,2013-09-01
Haninge,924,1152,2013-09-01
Haparanda,85,859,2013-09-01
Heby,67,500,2013-09-01
Heby,0,0,2013-09-01
Hedemora,155,1030,2013-09-01
Helsingborg,1975,1491,2013-09-01
Herrljunga,75,808,2013-09-01
Hjo,50,567,2013-09-01
Hofors,75,788,2013-09-01
Huddinge,1311,1288,2013-09-01
Hudiksvall,246,668,2013-09-01
Hultsfred,108,795,2013-09-01
Hylte,94,938,2013-09-01
Håbo,167,838,2013-09-01
Hällefors,58,830,2013-09-01
Härjedalen,45,438,2013-09-01
Härnösand,232,949,2013-09-01
Härryda,315,888,2013-09-01
Hässleholm,441,879,2013-09-01
Höganäs,191,765,2013-09-01
Högsby,59,1031,2013-09-01
Hörby,144,964,2013-09-01
Höör,155,995,2013-09-01
Jokkmokk,47,926,2013-09-01
Järfälla,896,1304,2013-09-01
Jönköping,1079,829,2013-09-01
Kalix,105,638,2013-09-01
Kalmar,492,771,2013-09-01
Karlsborg,28,416,2013-09-01
Karlshamn,272,872,2013-09-01
Karlskoga,279,940,2013-09-01
Karlskrona,573,898,2013-09-01
Karlstad,797,912,2013-09-01
Katrineholm,404,1234,2013-09-01
Kil,69,585,2013-09-01
Kinda,30,307,2013-09-01
Kiruna,147,637,2013-09-01
Klippan,182,1091,2013-09-01
Knivsta,99,642,2013-09-01
Kramfors,186,1006,2013-09-01
Kristianstad,799,989,2013-09-01
Kristinehamn,350,1468,2013-09-01
Krokom,58,397,2013-09-01
Kumla,220,1057,2013-09-01
Kungsbacka,515,668,2013-09-01
Kungsör,32,395,2013-09-01
Kungälv,365,870,2013-09-01
Kävlinge,267,905,2013-09-01
Köping,314,1254,2013-09-01
Laholm,280,1192,2013-09-01
Landskrona,580,1355,2013-09-01
Laxå,36,647,2013-09-01
Lekeberg,33,452,2013-09-01
Leksand,100,660,2013-09-01
Lerum,218,556,2013-09-01
Lessebo,41,510,2013-09-01
Lidingö,389,868,2013-09-01
Lidköping,287,749,2013-09-01
Lilla Edet,151,1189,2013-09-01
Lindesberg,183,793,2013-09-01
Linköping,1734,1161,2013-09-01
Ljungby,208,761,2013-09-01
Ljusdal,139,735,2013-09-01
Ljusnarsberg,88,1810,2013-09-01
Lomma,139,621,2013-09-01
Ludvika,179,697,2013-09-01
Luleå,729,970,2013-09-01
Lund,1399,1231,2013-09-01
Lycksele,137,1113,2013-09-01
Lysekil,145,1008,2013-09-01
Malmö,4825,1555,2013-09-01
Malung-Sälen,106,1047,2013-09-01
Malå,13,409,2013-09-01
Mariestad,251,1054,2013-09-01
Mark,231,684,2013-09-01
Markaryd,110,1158,2013-09-01
Mellerud,66,740,2013-09-01
Mjölby,177,674,2013-09-01
Mora,155,773,2013-09-01
Motala,311,740,2013-09-01
Mullsjö,49,695,2013-09-01
Munkedal,75,736,2013-09-01
Munkfors,28,767,2013-09-01
Mölndal,692,1119,2013-09-01
Mönsterås,70,544,2013-09-01
Mörbylånga,58,405,2013-09-01
Nacka,883,943,2013-09-01
Nora,85,819,2013-09-01
Norberg,36,641,2013-09-01
Nordanstig,63,662,2013-09-01
Nordmaling,25,356,2013-09-01
Norrköping,1748,1315,2013-09-01
Norrtälje,564,994,2013-09-01
Norsjö,11,264,2013-09-01
Nybro,168,862,2013-09-01
Nykvarn,44,464,2013-09-01
Nyköping,700,1329,2013-09-01
Nynäshamn,382,1432,2013-09-01
Nässjö,438,1487,2013-09-01
Ockelbo,42,722,2013-09-01
Olofström,84,651,2013-09-01
Orsa,54,789,2013-09-01
Orust,109,724,2013-09-01
Osby,162,1278,2013-09-01
Oskarshamn,110,420,2013-09-01
Ovanåker,59,519,2013-09-01
Oxelösund,117,1034,2013-09-01
Pajala,38,604,2013-09-01
Partille,307,853,2013-09-01
Perstorp,72,1012,2013-09-01
Piteå,222,539,2013-09-01
Ragunda,42,769,2013-09-01
Robertsfors,30,446,2013-09-01
Ronneby,216,776,2013-09-01
Rättvik,83,770,2013-09-01
Sala,211,973,2013-09-01
Salem,299,1876,2013-09-01
Sandviken,360,969,2013-09-01
Sigtuna,562,1312,2013-09-01
Simrishamn,91,480,2013-09-01
Sjöbo,148,807,2013-09-01
Skara,203,1101,2013-09-01
Skellefteå,522,726,2013-09-01
Skinnskatteberg,44,1000,2013-09-01
Skurup,120,801,2013-09-01
Skövde,461,878,2013-09-01
Smedjebacken,66,619,2013-09-01
Sollefteå,136,691,2013-09-01
Sollentuna,739,1095,2013-09-01
Solna,894,1241,2013-09-01
Sorsele,19,721,2013-09-01
Sotenäs,64,714,2013-09-01
Staffanstorp,165,730,2013-09-01
Stenungsund,235,944,2013-09-01
Stockholm,18892,2124,2013-09-01
Storfors,28,676,2013-09-01
Storuman,46,769,2013-09-01
Strängnäs,356,1071,2013-09-01
Strömstad,148,1195,2013-09-01
Strömsund,80,663,2013-09-01
Sundbyberg,569,1364,2013-09-01
Sundsvall,1166,1204,2013-09-01
Sunne,68,521,2013-09-01
Surahammar,61,619,2013-09-01
Svalöv,102,767,2013-09-01
Svedala,141,704,2013-09-01
Svenljunga,70,682,2013-09-01
Säffle,112,732,2013-09-01
Säter,83,764,2013-09-01
Sävsjö,156,1430,2013-09-01
Söderhamn,277,1093,2013-09-01
Söderköping,75,529,2013-09-01
Södertälje,1529,1694,2013-09-01
Sölvesborg,166,988,2013-09-01
Tanum,93,757,2013-09-01
Tibro,75,700,2013-09-01
Tidaholm,75,597,2013-09-01
Tierp,191,948,2013-09-01
Timrå,174,965,2013-09-01
Tingsryd,87,716,2013-09-01
Tjörn,64,426,2013-09-01
Tomelilla,124,961,2013-09-01
Torsby,114,941,2013-09-01
Torsås,47,684,2013-09-01
Tranemo,74,641,2013-09-01
Tranås,152,836,2013-09-01
Trelleborg,397,929,2013-09-01
Trollhättan,714,1271,2013-09-01
Trosa,69,595,2013-09-01
Tyresö,401,911,2013-09-01
Täby,496,753,2013-09-01
Töreboda,71,789,2013-09-01
Uddevalla,527,999,2013-09-01
Ulricehamn,148,640,2013-09-01
Umeå,937,795,2013-09-01
Upplands Väsby,445,1083,2013-09-01
Upplands-Bro,328,1337,2013-09-01
Uppsala,2168,1063,2013-09-01
Uppvidinge,50,539,2013-09-01
Vadstena,42,571,2013-09-01
Vaggeryd,83,630,2013-09-01
Valdemarsvik,51,672,2013-09-01
Vallentuna,318,1012,2013-09-01
Vansbro,34,503,2013-09-01
Vara,129,828,2013-09-01
Varberg,419,703,2013-09-01
Vaxholm,58,520,2013-09-01
Vellinge,216,641,2013-09-01
Vetlanda,183,694,2013-09-01
Vilhelmina,56,810,2013-09-01
Vimmerby,76,495,2013-09-01
Vindeln,34,635,2013-09-01
Vingåker,69,784,2013-09-01
Vårgårda,77,697,2013-09-01
Vänersborg,333,896,2013-09-01
Vännäs,67,783,2013-09-01
Värmdö,355,897,2013-09-01
Värnamo,195,589,2013-09-01
Västervik,229,638,2013-09-01
Västerås,1640,1161,2013-09-01
Växjö,765,897,2013-09-01
Ydre,29,802,2013-09-01
Ystad,204,714,2013-09-01
Åmål,59,483,2013-09-01
Ånge,88,917,2013-09-01
Åre,56,538,2013-09-01
Årjäng,80,807,2013-09-01
Åsele,19,651,2013-09-01
Åstorp,152,1022,2013-09-01
Åtvidaberg,51,445,2013-09-01
Älmhult,119,756,2013-09-01
Älvdalen,44,618,2013-09-01
Älvkarleby,63,693,2013-09-01
Älvsbyn,58,709,2013-09-01
Ängelholm,342,859,2013-09-01
Öckerö,45,358,2013-09-01
Ödeshög,16,308,2013-09-01
Örebro,1857,1329,2013-09-01
Örkelljunga,96,994,2013-09-01
Örnsköldsvik,303,551,2013-09-01
Östersund,573,959,2013-09-01
Österåker,406,1005,2013-09-01
Östhammar,100,469,2013-09-01
Östra Göinge,114,835,2013-09-01
Överkalix,19,548,2013-09-01
Övertorneå,35,738,2013-09-01
Ale,232,821,2014-09-01
Alingsås,389,1000,2014-09-01
Alvesta,123,634,2014-09-01
Aneby,44,687,2014-09-01
Arboga,124,914,2014-09-01
Arjeplog,18,612,2014-09-01
Arvidsjaur,52,803,2014-09-01
Arvika,242,938,2014-09-01
Askersund,90,810,2014-09-01
Avesta,165,757,2014-09-01
Bengtsfors,60,628,2014-09-01
Berg,42,590,2014-09-01
Bjurholm,10,409,2014-09-01
Bjuv,204,1374,2014-09-01
Boden,252,904,2014-09-01
Bollebygd,58,674,2014-09-01
Bollnäs,244,929,2014-09-01
Borgholm,56,526,2014-09-01
Borlänge,571,1134,2014-09-01
Borås,1163,1092,2014-09-01
Botkyrka,1115,1264,2014-09-01
Boxholm,23,434,2014-09-01
Bromölla,80,647,2014-09-01
Bräcke,26,399,2014-09-01
Burlöv,188,1095,2014-09-01
Båstad,151,1052,2014-09-01
Dals-Ed,25,526,2014-09-01
Danderyd,343,1063,2014-09-01
Degerfors,91,956,2014-09-01
Dorotea,28,1016,2014-09-01
Eda,80,948,2014-09-01
Ekerö,185,697,2014-09-01
Eksjö,195,1180,2014-09-01
Emmaboda,105,1168,2014-09-01
Enköping,460,1124,2014-09-01
Eskilstuna,1319,1315,2014-09-01
Eslöv,433,1351,2014-09-01
Essunga,26,471,2014-09-01
Fagersta,169,1300,2014-09-01
Falkenberg,452,1072,2014-09-01
Falköping,252,785,2014-09-01
Falun,428,753,2014-09-01
Filipstad,125,1181,2014-09-01
Finspång,212,1008,2014-09-01
Flen,209,1290,2014-09-01
Forshaga,50,441,2014-09-01
Färgelanda,44,676,2014-09-01
Gagnef,64,638,2014-09-01
Gislaved,173,602,2014-09-01
Gnesta,96,918,2014-09-01
Gnosjö,81,856,2014-09-01
Gotland,522,912,2014-09-01
Grums,99,1107,2014-09-01
Grästorp,28,497,2014-09-01
Gullspång,79,1516,2014-09-01
Gällivare,144,788,2014-09-01
Gävle,1268,1297,2014-09-01
Göteborg,8346,1554,2014-09-01
Götene,62,475,2014-09-01
Habo,58,525,2014-09-01
Hagfors,91,759,2014-09-01
Hallsberg,168,1099,2014-09-01
Hallstahammar,144,925,2014-09-01
Halmstad,1071,1130,2014-09-01
Hammarö,81,533,2014-09-01
Haninge,929,1138,2014-09-01
Haparanda,69,702,2014-09-01
Heby,102,757,2014-09-01
Heby,0,0,2014-09-01
Hedemora,137,910,2014-09-01
Helsingborg,2100,1565,2014-09-01
Herrljunga,67,718,2014-09-01
Hjo,49,554,2014-09-01
Hofors,60,634,2014-09-01
Huddinge,1320,1277,2014-09-01
Hudiksvall,340,922,2014-09-01
Hultsfred,99,723,2014-09-01
Hylte,103,1016,2014-09-01
Håbo,178,890,2014-09-01
Hällefors,45,647,2014-09-01
Härjedalen,78,761,2014-09-01
Härnösand,241,978,2014-09-01
Härryda,344,955,2014-09-01
Hässleholm,533,1058,2014-09-01
Höganäs,163,647,2014-09-01
Högsby,47,817,2014-09-01
Hörby,158,1059,2014-09-01
Höör,148,942,2014-09-01
Jokkmokk,22,433,2014-09-01
Järfälla,864,1235,2014-09-01
Jönköping,1670,1270,2014-09-01
Kalix,133,814,2014-09-01
Kalmar,565,879,2014-09-01
Karlsborg,40,591,2014-09-01
Karlshamn,262,833,2014-09-01
Karlskoga,395,1321,2014-09-01
Karlskrona,488,761,2014-09-01
Karlstad,859,975,2014-09-01
Katrineholm,446,1347,2014-09-01
Kil,57,481,2014-09-01
Kinda,53,541,2014-09-01
Kiruna,122,525,2014-09-01
Klippan,211,1262,2014-09-01
Knivsta,75,473,2014-09-01
Kramfors,213,1155,2014-09-01
Kristianstad,890,1093,2014-09-01
Kristinehamn,252,1049,2014-09-01
Krokom,67,457,2014-09-01
Kumla,242,1155,2014-09-01
Kungsbacka,460,591,2014-09-01
Kungsör,77,937,2014-09-01
Kungälv,380,900,2014-09-01
Kävlinge,378,1273,2014-09-01
Köping,246,972,2014-09-01
Laholm,195,825,2014-09-01
Landskrona,590,1362,2014-09-01
Laxå,56,996,2014-09-01
Lekeberg,29,396,2014-09-01
Leksand,78,513,2014-09-01
Lerum,354,895,2014-09-01
Lessebo,46,564,2014-09-01
Lidingö,326,719,2014-09-01
Lidköping,310,803,2014-09-01
Lilla Edet,116,897,2014-09-01
Lindesberg,211,909,2014-09-01
Linköping,1545,1023,2014-09-01
Ljungby,223,814,2014-09-01
Ljusdal,177,935,2014-09-01
Ljusnarsberg,92,1880,2014-09-01
Lomma,129,568,2014-09-01
Ludvika,266,1028,2014-09-01
Luleå,711,940,2014-09-01
Lund,1339,1163,2014-09-01
Lycksele,133,1087,2014-09-01
Lysekil,187,1305,2014-09-01
Malmö,5070,1607,2014-09-01
Malung-Sälen,61,609,2014-09-01
Malå,20,638,2014-09-01
Mariestad,243,1017,2014-09-01
Mark,257,760,2014-09-01
Markaryd,79,829,2014-09-01
Mellerud,58,651,2014-09-01
Mjölby,228,865,2014-09-01
Mora,119,595,2014-09-01
Motala,288,680,2014-09-01
Mullsjö,40,565,2014-09-01
Munkedal,85,831,2014-09-01
Munkfors,14,383,2014-09-01
Mölndal,539,863,2014-09-01
Mönsterås,103,792,2014-09-01
Mörbylånga,65,450,2014-09-01
Nacka,915,960,2014-09-01
Nora,65,626,2014-09-01
Norberg,86,1518,2014-09-01
Nordanstig,49,516,2014-09-01
Nordmaling,43,610,2014-09-01
Norrköping,1476,1097,2014-09-01
Norrtälje,701,1225,2014-09-01
Norsjö,29,694,2014-09-01
Nybro,167,852,2014-09-01
Nykvarn,43,445,2014-09-01
Nyköping,764,1434,2014-09-01
Nynäshamn,324,1204,2014-09-01
Nässjö,331,1114,2014-09-01
Ockelbo,35,606,2014-09-01
Olofström,102,787,2014-09-01
Orsa,50,732,2014-09-01
Orust,122,811,2014-09-01
Osby,97,760,2014-09-01
Oskarshamn,129,491,2014-09-01
Ovanåker,64,562,2014-09-01
Oxelösund,97,845,2014-09-01
Pajala,31,492,2014-09-01
Partille,338,930,2014-09-01
Perstorp,79,1104,2014-09-01
Piteå,268,647,2014-09-01
Ragunda,36,661,2014-09-01
Robertsfors,47,698,2014-09-01
Ronneby,229,817,2014-09-01
Rättvik,99,920,2014-09-01
Sala,211,966,2014-09-01
Salem,186,1157,2014-09-01
Sandviken,390,1039,2014-09-01
Sigtuna,666,1523,2014-09-01
Simrishamn,118,623,2014-09-01
Sjöbo,146,793,2014-09-01
Skara,239,1281,2014-09-01
Skellefteå,531,737,2014-09-01
Skinnskatteberg,44,995,2014-09-01
Skurup,155,1027,2014-09-01
Skövde,401,757,2014-09-01
Smedjebacken,66,617,2014-09-01
Sollefteå,291,1477,2014-09-01
Sollentuna,751,1093,2014-09-01
Solna,1182,1611,2014-09-01
Sorsele,18,698,2014-09-01
Sotenäs,61,683,2014-09-01
Staffanstorp,185,810,2014-09-01
Stenungsund,239,952,2014-09-01
Stockholm,19931,2203,2014-09-01
Storfors,37,898,2014-09-01
Storuman,28,470,2014-09-01
Strängnäs,316,940,2014-09-01
Strömstad,150,1192,2014-09-01
Strömsund,64,537,2014-09-01
Sundbyberg,686,1582,2014-09-01
Sundsvall,1322,1361,2014-09-01
Sunne,98,751,2014-09-01
Surahammar,155,1569,2014-09-01
Svalöv,659,4919,2014-09-01
Svedala,162,804,2014-09-01
Svenljunga,57,552,2014-09-01
Säffle,196,1281,2014-09-01
Säter,59,542,2014-09-01
Sävsjö,62,562,2014-09-01
Söderhamn,326,1281,2014-09-01
Söderköping,73,513,2014-09-01
Södertälje,1396,1523,2014-09-01
Sölvesborg,130,770,2014-09-01
Tanum,96,779,2014-09-01
Tibro,58,537,2014-09-01
Tidaholm,115,913,2014-09-01
Tierp,156,772,2014-09-01
Timrå,167,926,2014-09-01
Tingsryd,80,657,2014-09-01
Tjörn,92,610,2014-09-01
Tomelilla,123,950,2014-09-01
Torsby,82,683,2014-09-01
Torsås,39,565,2014-09-01
Tranemo,79,682,2014-09-01
Tranås,191,1043,2014-09-01
Trelleborg,405,944,2014-09-01
Trollhättan,640,1128,2014-09-01
Trosa,109,926,2014-09-01
Tyresö,321,716,2014-09-01
Täby,618,925,2014-09-01
Töreboda,112,1240,2014-09-01
Uddevalla,638,1198,2014-09-01
Ulricehamn,137,590,2014-09-01
Umeå,1055,887,2014-09-01
Upplands Väsby,449,1078,2014-09-01
Upplands-Bro,300,1200,2014-09-01
Uppsala,2255,1093,2014-09-01
Uppvidinge,53,573,2014-09-01
Vadstena,48,650,2014-09-01
Vaggeryd,79,598,2014-09-01
Valdemarsvik,47,617,2014-09-01
Vallentuna,273,859,2014-09-01
Vansbro,25,372,2014-09-01
Vara,90,577,2014-09-01
Varberg,424,705,2014-09-01
Vaxholm,56,497,2014-09-01
Vellinge,188,554,2014-09-01
Vetlanda,172,648,2014-09-01
Vilhelmina,56,815,2014-09-01
Vimmerby,111,726,2014-09-01
Vindeln,38,708,2014-09-01
Vingåker,82,924,2014-09-01
Vårgårda,101,912,2014-09-01
Vänersborg,366,973,2014-09-01
Vännäs,87,1012,2014-09-01
Värmdö,319,794,2014-09-01
Värnamo,247,743,2014-09-01
Västervik,250,697,2014-09-01
Västerås,1822,1275,2014-09-01
Växjö,875,1013,2014-09-01
Ydre,8,220,2014-09-01
Ystad,216,753,2014-09-01
Åmål,115,937,2014-09-01
Ånge,61,641,2014-09-01
Åre,86,820,2014-09-01
Årjäng,78,790,2014-09-01
Åsele,33,1155,2014-09-01
Åstorp,191,1274,2014-09-01
Åtvidaberg,69,602,2014-09-01
Älmhult,102,644,2014-09-01
Älvdalen,57,806,2014-09-01
Älvkarleby,63,688,2014-09-01
Älvsbyn,68,832,2014-09-01
Ängelholm,404,1009,2014-09-01
Öckerö,47,373,2014-09-01
Ödeshög,66,1268,2014-09-01
Örebro,2003,1414,2014-09-01
Örkelljunga,103,1063,2014-09-01
Örnsköldsvik,412,748,2014-09-01
Östersund,465,772,2014-09-01
Österåker,340,833,2014-09-01
Östhammar,141,660,2014-09-01
Östra Göinge,111,806,2014-09-01
Överkalix,38,1110,2014-09-01
Övertorneå,22,467,2014-09-01
Ale,241,841,2015-09-01
Alingsås,360,914,2015-09-01
Alvesta,137,701,2015-09-01
Aneby,41,633,2015-09-01
Arboga,127,924,2015-09-01
Arjeplog,29,1001,2015-09-01
Arvidsjaur,42,648,2015-09-01
Arvika,211,818,2015-09-01
Askersund,134,1203,2015-09-01
Avesta,257,1147,2015-09-01
Bengtsfors,48,500,2015-09-01
Berg,47,667,2015-09-01
Bjurholm,8,326,2015-09-01
Bjuv,170,1139,2015-09-01
Boden,275,986,2015-09-01
Bollebygd,56,642,2015-09-01
Bollnäs,206,778,2015-09-01
Borgholm,77,721,2015-09-01
Borlänge,677,1331,2015-09-01
Borås,1095,1016,2015-09-01
Botkyrka,1313,1473,2015-09-01
Boxholm,27,507,2015-09-01
Bromölla,85,682,2015-09-01
Bräcke,31,480,2015-09-01
Burlöv,174,1005,2015-09-01
Båstad,83,577,2015-09-01
Dals-Ed,25,523,2015-09-01
Danderyd,433,1338,2015-09-01
Degerfors,83,870,2015-09-01
Dorotea,9,327,2015-09-01
Eda,107,1262,2015-09-01
Ekerö,153,570,2015-09-01
Eksjö,150,899,2015-09-01
Emmaboda,92,1017,2015-09-01
Enköping,482,1161,2015-09-01
Eskilstuna,1452,1431,2015-09-01
Eslöv,348,1077,2015-09-01
Essunga,84,1510,2015-09-01
Fagersta,132,999,2015-09-01
Falkenberg,435,1019,2015-09-01
Falköping,306,946,2015-09-01
Falun,475,834,2015-09-01
Filipstad,142,1337,2015-09-01
Finspång,183,864,2015-09-01
Flen,202,1236,2015-09-01
Forshaga,61,536,2015-09-01
Färgelanda,42,646,2015-09-01
Gagnef,35,348,2015-09-01
Gislaved,211,727,2015-09-01
Gnesta,101,955,2015-09-01
Gnosjö,46,484,2015-09-01
Gotland,443,773,2015-09-01
Grums,84,938,2015-09-01
Grästorp,28,497,2015-09-01
Gullspång,36,688,2015-09-01
Gällivare,144,792,2015-09-01
Gävle,1073,1088,2015-09-01
Göteborg,8609,1581,2015-09-01
Götene,114,869,2015-09-01
Habo,48,428,2015-09-01
Hagfors,77,649,2015-09-01
Hallsberg,155,1006,2015-09-01
Hallstahammar,162,1037,2015-09-01
