Region;Brott;År;Period;Antal;/100 000 inv
Essunga kommun;Alkohol- och narkotikabrott;2014;Dec;0;0;
Essunga kommun;Vapenbrott;2014;Dec;0;0;
Fagersta kommun;Totalt antal brott;2014;Dec;105;808;
Fagersta kommun;Våldsbrott ;2014;Dec;17;131;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;23;177;
Fagersta kommun;Vårdslöshet- och vållandebrott;2014;Dec;1;8;
Fagersta kommun;Stöldbrott;2014;Dec;29;223;
Fagersta kommun;Bilbrott;2014;Dec;6;46;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;5;38;
Fagersta kommun;Vissa trafikbrott;2014;Dec;12;92;
Fagersta kommun;Alkohol- och narkotikabrott;2014;Dec;12;92;
Fagersta kommun;Vapenbrott;2014;Dec;1;8;
Falkenberg kommun;Totalt antal brott;2014;Dec;315;747;
Falkenberg kommun;Våldsbrott ;2014;Dec;25;59;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;53;126;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2014;Dec;4;9;
Falkenberg kommun;Stöldbrott;2014;Dec;119;282;
Falkenberg kommun;Bilbrott;2014;Dec;23;55;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;25;59;
Falkenberg kommun;Vissa trafikbrott;2014;Dec;35;83;
Falkenberg kommun;Alkohol- och narkotikabrott;2014;Dec;30;71;
Falkenberg kommun;Vapenbrott;2014;Dec;6;14;
Falköping kommun;Totalt antal brott;2014;Dec;315;982;
Falköping kommun;Våldsbrott ;2014;Dec;47;146;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;55;171;
Falköping kommun;Vårdslöshet- och vållandebrott;2014;Dec;3;9;
Falköping kommun;Stöldbrott;2014;Dec;112;349;
Falköping kommun;Bilbrott;2014;Dec;30;93;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;40;125;
Falköping kommun;Vissa trafikbrott;2014;Dec;11;34;
Falköping kommun;Alkohol- och narkotikabrott;2014;Dec;19;59;
Falköping kommun;Vapenbrott;2014;Dec;2;6;
Falun kommun;Totalt antal brott;2014;Dec;341;600;
