Region;Brott;År;Period;Antal;/100 000 inv
Fagersta kommun;Våldsbrott ;2013;Maj;11;86;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;20;157;
Fagersta kommun;Vårdslöshet- och vållandebrott;2013;Maj;0;0;
Fagersta kommun;Stöldbrott;2013;Maj;28;220;
Fagersta kommun;Bilbrott;2013;Maj;5;39;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;7;55;
Fagersta kommun;Vissa trafikbrott;2013;Maj;17;133;
Fagersta kommun;Alkohol- och narkotikabrott;2013;Maj;20;157;
Fagersta kommun;Vapenbrott;2013;Maj;2;16;
Falkenberg kommun;Totalt antal brott;2013;Maj;415;996;
Falkenberg kommun;Våldsbrott ;2013;Maj;25;60;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;42;101;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2013;Maj;4;10;
Falkenberg kommun;Stöldbrott;2013;Maj;181;434;
Falkenberg kommun;Bilbrott;2013;Maj;40;96;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;36;86;
Falkenberg kommun;Vissa trafikbrott;2013;Maj;38;91;
Falkenberg kommun;Alkohol- och narkotikabrott;2013;Maj;52;125;
Falkenberg kommun;Vapenbrott;2013;Maj;6;14;
Falköping kommun;Totalt antal brott;2013;Maj;230;722;
Falköping kommun;Våldsbrott ;2013;Maj;26;82;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;34;107;
Falköping kommun;Vårdslöshet- och vållandebrott;2013;Maj;3;9;
Falköping kommun;Stöldbrott;2013;Maj;92;289;
Falköping kommun;Bilbrott;2013;Maj;20;63;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;26;82;
Falköping kommun;Vissa trafikbrott;2013;Maj;25;79;
Falköping kommun;Alkohol- och narkotikabrott;2013;Maj;11;35;
Falköping kommun;Vapenbrott;2013;Maj;0;0;
Falun kommun;Totalt antal brott;2013;Maj;378;668;
Falun kommun;Våldsbrott ;2013;Maj;51;90;
Falun kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;38;67;
Falun kommun;Vårdslöshet- och vållandebrott;2013;Maj;9;16;
Falun kommun;Stöldbrott;2013;Maj;130;230;
Falun kommun;Bilbrott;2013;Maj;20;35;
