Region;Brott;År;Period;Antal;/100 000 inv
Bräcke kommun;Bilbrott;2016 prel.;Sep;2;31;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;3;46;
Bräcke kommun;Vissa trafikbrott;2016 prel.;Sep;2;31;
Bräcke kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;1;15;
Bräcke kommun;Vapenbrott;2016 prel.;Sep;0;0;
Burlöv kommun;Totalt antal brott;2016 prel.;Sep;201;1153;
Burlöv kommun;Våldsbrott ;2016 prel.;Sep;28;161;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;30;172;
Burlöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;3;17;
Burlöv kommun;Stöldbrott;2016 prel.;Sep;86;493;
Burlöv kommun;Bilbrott;2016 prel.;Sep;13;75;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;12;69;
Burlöv kommun;Vissa trafikbrott;2016 prel.;Sep;9;52;
Burlöv kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;8;46;
Burlöv kommun;Vapenbrott;2016 prel.;Sep;5;29;
Båstad kommun;Totalt antal brott;2016 prel.;Sep;151;1051;
Båstad kommun;Våldsbrott ;2016 prel.;Sep;4;28;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;18;125;
Båstad kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Båstad kommun;Stöldbrott;2016 prel.;Sep;90;626;
Båstad kommun;Bilbrott;2016 prel.;Sep;21;146;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;10;70;
Båstad kommun;Vissa trafikbrott;2016 prel.;Sep;5;35;
Båstad kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;3;21;
Båstad kommun;Vapenbrott;2016 prel.;Sep;1;7;
Dals-Ed kommun;Totalt antal brott;2016 prel.;Sep;30;625;
Dals-Ed kommun;Våldsbrott ;2016 prel.;Sep;5;104;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;10;208;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;1;21;
Dals-Ed kommun;Stöldbrott;2016 prel.;Sep;3;63;
Dals-Ed kommun;Bilbrott;2016 prel.;Sep;1;21;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;1;21;
Dals-Ed kommun;Vissa trafikbrott;2016 prel.;Sep;3;63;
Dals-Ed kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;3;63;
Dals-Ed kommun;Vapenbrott;2016 prel.;Sep;0;0;
Danderyd kommun;Totalt antal brott;2016 prel.;Sep;343;1058;
Danderyd kommun;Våldsbrott ;2016 prel.;Sep;18;56;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;41;126;
Danderyd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;2;6;
Danderyd kommun;Stöldbrott;2016 prel.;Sep;179;552;
Danderyd kommun;Bilbrott;2016 prel.;Sep;19;59;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;34;105;
Danderyd kommun;Vissa trafikbrott;2016 prel.;Sep;18;56;
Danderyd kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;13;40;
Danderyd kommun;Vapenbrott;2016 prel.;Sep;2;6;
Degerfors kommun;Totalt antal brott;2016 prel.;Sep;88;922;
Degerfors kommun;Våldsbrott ;2016 prel.;Sep;14;147;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;16;168;
Degerfors kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;1;10;
Degerfors kommun;Stöldbrott;2016 prel.;Sep;27;283;
Degerfors kommun;Bilbrott;2016 prel.;Sep;4;42;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;4;42;
Degerfors kommun;Vissa trafikbrott;2016 prel.;Sep;12;126;
Degerfors kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;13;136;
Degerfors kommun;Vapenbrott;2016 prel.;Sep;0;0;
Dorotea kommun;Totalt antal brott;2016 prel.;Sep;17;620;
Dorotea kommun;Våldsbrott ;2016 prel.;Sep;0;0;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;2;73;
Dorotea kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Dorotea kommun;Stöldbrott;2016 prel.;Sep;5;182;
Dorotea kommun;Bilbrott;2016 prel.;Sep;2;73;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;8;292;
Dorotea kommun;Vissa trafikbrott;2016 prel.;Sep;0;0;
Dorotea kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;0;0;
Dorotea kommun;Vapenbrott;2016 prel.;Sep;0;0;
Eda kommun;Totalt antal brott;2016 prel.;Sep;92;1082;
Eda kommun;Våldsbrott ;2016 prel.;Sep;5;59;
Eda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;13;153;
Eda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Eda kommun;Stöldbrott;2016 prel.;Sep;35;412;
Eda kommun;Bilbrott;2016 prel.;Sep;5;59;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;10;118;
Eda kommun;Vissa trafikbrott;2016 prel.;Sep;10;118;
Eda kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;13;153;
Eda kommun;Vapenbrott;2016 prel.;Sep;4;47;
Ekerö kommun;Totalt antal brott;2016 prel.;Sep;175;649;
Ekerö kommun;Våldsbrott ;2016 prel.;Sep;14;52;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;21;78;
Ekerö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Ekerö kommun;Stöldbrott;2016 prel.;Sep;82;304;
Ekerö kommun;Bilbrott;2016 prel.;Sep;12;44;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;14;52;
Ekerö kommun;Vissa trafikbrott;2016 prel.;Sep;12;44;
Ekerö kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;6;22;
Ekerö kommun;Vapenbrott;2016 prel.;Sep;2;7;
Eksjö kommun;Totalt antal brott;2016 prel.;Sep;174;1036;
Eksjö kommun;Våldsbrott ;2016 prel.;Sep;22;131;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;34;203;
Eksjö kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;1;6;
