Region;Brott;År;Period;Antal;/100 000 inv
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;82;253;
Danderyd kommun;Vissa trafikbrott;2015;Feb;4;12;
Danderyd kommun;Alkohol- och narkotikabrott;2015;Feb;10;31;
Danderyd kommun;Vapenbrott;2015;Feb;3;9;
Degerfors kommun;Totalt antal brott;2015;Feb;67;703;
Degerfors kommun;Våldsbrott ;2015;Feb;4;42;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;11;115;
Degerfors kommun;Vårdslöshet- och vållandebrott;2015;Feb;1;10;
Degerfors kommun;Stöldbrott;2015;Feb;14;147;
Degerfors kommun;Bilbrott;2015;Feb;6;63;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;7;73;
Degerfors kommun;Vissa trafikbrott;2015;Feb;17;178;
Degerfors kommun;Alkohol- och narkotikabrott;2015;Feb;16;168;
Degerfors kommun;Vapenbrott;2015;Feb;2;21;
Dorotea kommun;Totalt antal brott;2015;Feb;23;837;
Dorotea kommun;Våldsbrott ;2015;Feb;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;3;109;
Dorotea kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Dorotea kommun;Stöldbrott;2015;Feb;8;291;
Dorotea kommun;Bilbrott;2015;Feb;2;73;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;2;73;
Dorotea kommun;Vissa trafikbrott;2015;Feb;4;146;
Dorotea kommun;Alkohol- och narkotikabrott;2015;Feb;2;73;
Dorotea kommun;Vapenbrott;2015;Feb;0;0;
Eda kommun;Totalt antal brott;2015;Feb;67;790;
Eda kommun;Våldsbrott ;2015;Feb;2;24;
Eda kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;7;83;
Eda kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Eda kommun;Stöldbrott;2015;Feb;14;165;
Eda kommun;Bilbrott;2015;Feb;3;35;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;7;83;
Eda kommun;Vissa trafikbrott;2015;Feb;10;118;
Eda kommun;Alkohol- och narkotikabrott;2015;Feb;10;118;
Eda kommun;Vapenbrott;2015;Feb;1;12;
Ekerö kommun;Totalt antal brott;2015;Feb;122;455;
Ekerö kommun;Våldsbrott ;2015;Feb;9;34;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;23;86;
Ekerö kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Ekerö kommun;Stöldbrott;2015;Feb;38;142;
Ekerö kommun;Bilbrott;2015;Feb;13;48;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;18;67;
Ekerö kommun;Vissa trafikbrott;2015;Feb;9;34;
Ekerö kommun;Alkohol- och narkotikabrott;2015;Feb;1;4;
Ekerö kommun;Vapenbrott;2015;Feb;2;7;
Eksjö kommun;Totalt antal brott;2015;Feb;136;815;
Eksjö kommun;Våldsbrott ;2015;Feb;9;54;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;16;96;
Eksjö kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Eksjö kommun;Stöldbrott;2015;Feb;48;288;
Eksjö kommun;Bilbrott;2015;Feb;1;6;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;6;36;
Eksjö kommun;Vissa trafikbrott;2015;Feb;14;84;
Eksjö kommun;Alkohol- och narkotikabrott;2015;Feb;27;162;
Eksjö kommun;Vapenbrott;2015;Feb;1;6;
Emmaboda kommun;Totalt antal brott;2015;Feb;81;895;
Emmaboda kommun;Våldsbrott ;2015;Feb;3;33;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;8;88;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2015;Feb;1;11;
Emmaboda kommun;Stöldbrott;2015;Feb;21;232;
Emmaboda kommun;Bilbrott;2015;Feb;2;22;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;4;44;
Emmaboda kommun;Vissa trafikbrott;2015;Feb;13;144;
Emmaboda kommun;Alkohol- och narkotikabrott;2015;Feb;25;276;
Emmaboda kommun;Vapenbrott;2015;Feb;1;11;
Enköping kommun;Totalt antal brott;2015;Feb;405;975;
Enköping kommun;Våldsbrott ;2015;Feb;32;77;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;37;89;
Enköping kommun;Vårdslöshet- och vållandebrott;2015;Feb;4;10;
Enköping kommun;Stöldbrott;2015;Feb;94;226;
Enköping kommun;Bilbrott;2015;Feb;17;41;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;25;60;
Enköping kommun;Vissa trafikbrott;2015;Feb;80;193;
