Region;Brott;År;Period;Antal;/100 000 inv
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;8;123;
Bräcke kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;15;
Bräcke kommun;Stöldbrott;2014;Aug;15;230;
Bräcke kommun;Bilbrott;2014;Aug;3;46;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;2;31;
Bräcke kommun;Vissa trafikbrott;2014;Aug;2;31;
Bräcke kommun;Alkohol- och narkotikabrott;2014;Aug;3;46;
Bräcke kommun;Vapenbrott;2014;Aug;1;15;
Burlöv kommun;Totalt antal brott;2014;Aug;165;961;
Burlöv kommun;Våldsbrott ;2014;Aug;15;87;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;16;93;
Burlöv kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;6;
Burlöv kommun;Stöldbrott;2014;Aug;72;420;
Burlöv kommun;Bilbrott;2014;Aug;26;151;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;25;146;
Burlöv kommun;Vissa trafikbrott;2014;Aug;8;47;
Burlöv kommun;Alkohol- och narkotikabrott;2014;Aug;11;64;
Burlöv kommun;Vapenbrott;2014;Aug;2;12;
Båstad kommun;Totalt antal brott;2014;Aug;105;732;
Båstad kommun;Våldsbrott ;2014;Aug;10;70;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;8;56;
Båstad kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Båstad kommun;Stöldbrott;2014;Aug;57;397;
Båstad kommun;Bilbrott;2014;Aug;17;118;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;11;77;
Båstad kommun;Vissa trafikbrott;2014;Aug;6;42;
Båstad kommun;Alkohol- och narkotikabrott;2014;Aug;7;49;
Båstad kommun;Vapenbrott;2014;Aug;0;0;
Dals-Ed kommun;Totalt antal brott;2014;Aug;31;652;
Dals-Ed kommun;Våldsbrott ;2014;Aug;0;0;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;2;42;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Dals-Ed kommun;Stöldbrott;2014;Aug;14;295;
Dals-Ed kommun;Bilbrott;2014;Aug;1;21;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;0;0;
Dals-Ed kommun;Vissa trafikbrott;2014;Aug;5;105;
Dals-Ed kommun;Alkohol- och narkotikabrott;2014;Aug;2;42;
Dals-Ed kommun;Vapenbrott;2014;Aug;0;0;
Danderyd kommun;Totalt antal brott;2014;Aug;305;945;
Danderyd kommun;Våldsbrott ;2014;Aug;15;46;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;17;53;
Danderyd kommun;Vårdslöshet- och vållandebrott;2014;Aug;5;15;
Danderyd kommun;Stöldbrott;2014;Aug;169;524;
Danderyd kommun;Bilbrott;2014;Aug;43;133;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;56;174;
Danderyd kommun;Vissa trafikbrott;2014;Aug;7;22;
Danderyd kommun;Alkohol- och narkotikabrott;2014;Aug;13;40;
Danderyd kommun;Vapenbrott;2014;Aug;4;12;
Degerfors kommun;Totalt antal brott;2014;Aug;79;830;
Degerfors kommun;Våldsbrott ;2014;Aug;7;74;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;16;168;
Degerfors kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Degerfors kommun;Stöldbrott;2014;Aug;32;336;
Degerfors kommun;Bilbrott;2014;Aug;15;158;
