Region;Brott;År;Period;Antal;/100 000 inv
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;21;122;
Burlöv kommun;Vårdslöshet- och vållandebrott;2014;Jun;1;6;
Burlöv kommun;Stöldbrott;2014;Jun;93;542;
Burlöv kommun;Bilbrott;2014;Jun;24;140;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;21;122;
Burlöv kommun;Vissa trafikbrott;2014;Jun;8;47;
Burlöv kommun;Alkohol- och narkotikabrott;2014;Jun;7;41;
Burlöv kommun;Vapenbrott;2014;Jun;3;17;
Båstad kommun;Totalt antal brott;2014;Jun;148;1032;
Båstad kommun;Våldsbrott ;2014;Jun;4;28;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;14;98;
Båstad kommun;Vårdslöshet- och vållandebrott;2014;Jun;1;7;
Båstad kommun;Stöldbrott;2014;Jun;87;606;
Båstad kommun;Bilbrott;2014;Jun;23;160;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;19;132;
Båstad kommun;Vissa trafikbrott;2014;Jun;5;35;
Båstad kommun;Alkohol- och narkotikabrott;2014;Jun;5;35;
Båstad kommun;Vapenbrott;2014;Jun;0;0;
Dals-Ed kommun;Totalt antal brott;2014;Jun;31;652;
Dals-Ed kommun;Våldsbrott ;2014;Jun;1;21;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;4;84;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Dals-Ed kommun;Stöldbrott;2014;Jun;15;316;
Dals-Ed kommun;Bilbrott;2014;Jun;0;0;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;2;42;
Dals-Ed kommun;Vissa trafikbrott;2014;Jun;0;0;
Dals-Ed kommun;Alkohol- och narkotikabrott;2014;Jun;0;0;
Dals-Ed kommun;Vapenbrott;2014;Jun;0;0;
Danderyd kommun;Totalt antal brott;2014;Jun;296;918;
Danderyd kommun;Våldsbrott ;2014;Jun;19;59;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;18;56;
Danderyd kommun;Vårdslöshet- och vållandebrott;2014;Jun;2;6;
Danderyd kommun;Stöldbrott;2014;Jun;185;573;
Danderyd kommun;Bilbrott;2014;Jun;41;127;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;34;105;
Danderyd kommun;Vissa trafikbrott;2014;Jun;5;15;
Danderyd kommun;Alkohol- och narkotikabrott;2014;Jun;9;28;
Danderyd kommun;Vapenbrott;2014;Jun;0;0;
Degerfors kommun;Totalt antal brott;2014;Jun;75;788;
Degerfors kommun;Våldsbrott ;2014;Jun;6;63;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;11;116;
Degerfors kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Degerfors kommun;Stöldbrott;2014;Jun;26;273;
Degerfors kommun;Bilbrott;2014;Jun;3;32;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;4;42;
Degerfors kommun;Vissa trafikbrott;2014;Jun;8;84;
Degerfors kommun;Alkohol- och narkotikabrott;2014;Jun;15;158;
Degerfors kommun;Vapenbrott;2014;Jun;2;21;
Dorotea kommun;Totalt antal brott;2014;Jun;12;435;
Dorotea kommun;Våldsbrott ;2014;Jun;0;0;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;0;0;
Dorotea kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Dorotea kommun;Stöldbrott;2014;Jun;5;181;
Dorotea kommun;Bilbrott;2014;Jun;1;36;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;2;73;
Dorotea kommun;Vissa trafikbrott;2014;Jun;0;0;
Dorotea kommun;Alkohol- och narkotikabrott;2014;Jun;0;0;
Dorotea kommun;Vapenbrott;2014;Jun;0;0;
Eda kommun;Totalt antal brott;2014;Jun;96;1138;
Eda kommun;Våldsbrott ;2014;Jun;8;95;
Eda kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;10;118;
Eda kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Eda kommun;Stöldbrott;2014;Jun;29;344;
Eda kommun;Bilbrott;2014;Jun;8;95;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;6;71;
Eda kommun;Vissa trafikbrott;2014;Jun;18;213;
Eda kommun;Alkohol- och narkotikabrott;2014;Jun;22;261;
Eda kommun;Vapenbrott;2014;Jun;2;24;
Ekerö kommun;Totalt antal brott;2014;Jun;140;528;
Ekerö kommun;Våldsbrott ;2014;Jun;4;15;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;21;79;
Ekerö kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Ekerö kommun;Stöldbrott;2014;Jun;58;219;
Ekerö kommun;Bilbrott;2014;Jun;11;41;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;28;106;
Ekerö kommun;Vissa trafikbrott;2014;Jun;11;41;
Ekerö kommun;Alkohol- och narkotikabrott;2014;Jun;9;34;
Ekerö kommun;Vapenbrott;2014;Jun;0;0;
Eksjö kommun;Totalt antal brott;2014;Jun;199;1204;
Eksjö kommun;Våldsbrott ;2014;Jun;18;109;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;28;169;
Eksjö kommun;Vårdslöshet- och vållandebrott;2014;Jun;3;18;
Eksjö kommun;Stöldbrott;2014;Jun;99;599;
Eksjö kommun;Bilbrott;2014;Jun;23;139;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;18;109;
Eksjö kommun;Vissa trafikbrott;2014;Jun;8;48;
Eksjö kommun;Alkohol- och narkotikabrott;2014;Jun;16;97;
Eksjö kommun;Vapenbrott;2014;Jun;1;6;
Emmaboda kommun;Totalt antal brott;2014;Jun;71;790;
Emmaboda kommun;Våldsbrott ;2014;Jun;1;11;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;6;67;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2014;Jun;1;11;
Emmaboda kommun;Stöldbrott;2014;Jun;37;412;
Emmaboda kommun;Bilbrott;2014;Jun;9;100;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;9;100;
Emmaboda kommun;Vissa trafikbrott;2014;Jun;3;33;
Emmaboda kommun;Alkohol- och narkotikabrott;2014;Jun;7;78;
Emmaboda kommun;Vapenbrott;2014;Jun;2;22;
Enköping kommun;Totalt antal brott;2014;Jun;442;1080;
Enköping kommun;Våldsbrott ;2014;Jun;16;39;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;40;98;
Enköping kommun;Vårdslöshet- och vållandebrott;2014;Jun;2;5;
Enköping kommun;Stöldbrott;2014;Jun;139;340;
Enköping kommun;Bilbrott;2014;Jun;25;61;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;38;93;
Enköping kommun;Vissa trafikbrott;2014;Jun;68;166;
